time,congestion
1991-08-25 00:20:00,43
1991-08-25 00:40:00,43
1991-08-25 01:00:00,43
1991-08-25 01:20:00,43
1991-08-25 01:40:00,43
1991-08-25 02:00:00,43
1991-08-25 02:20:00,43
1991-08-25 02:40:00,43
1991-08-25 03:00:00,40
1991-08-25 03:20:00,40
1991-08-25 03:40:00,40
1991-08-25 04:00:00,40
1991-08-25 04:20:00,40
1991-08-25 04:40:00,40
1991-08-25 05:00:00,40
1991-08-25 05:20:00,40
1991-08-25 05:40:00,48
1991-08-25 06:00:00,77
1991-08-25 06:20:00,43
1991-08-25 06:40:00,43
1991-08-25 07:00:00,43
1991-08-25 07:20:00,37
1991-08-25 07:40:00,37
1991-08-25 08:00:00,67
1991-08-25 08:20:00,30
1991-08-25 08:40:00,40
1991-08-25 09:00:00,67
1991-08-25 09:20:00,35
1991-08-25 09:40:00,43
1991-08-25 10:00:00,47
1991-08-25 10:20:00,33
1991-08-25 10:40:00,30
1991-08-25 11:00:00,53
1991-08-25 11:20:00,43
1991-08-25 11:40:00,43
1991-08-25 12:00:00,35
1991-08-25 12:20:00,43
1991-08-25 12:40:00,43
1991-08-25 13:00:00,30
1991-08-25 13:20:00,30
1991-08-25 13:40:00,50
1991-08-25 14:00:00,50
1991-08-25 14:20:00,38
1991-08-25 14:40:00,37
1991-08-25 15:00:00,33
1991-08-25 15:20:00,43
1991-08-25 15:40:00,43
1991-08-25 16:00:00,30
1991-08-25 16:20:00,32
1991-08-25 16:40:00,37
1991-08-25 17:00:00,37
1991-08-25 17:20:00,30
1991-08-25 17:40:00,58
1991-08-25 18:00:00,58
1991-08-25 18:20:00,58
1991-08-25 18:40:00,27
1991-08-25 19:00:00,27
1991-08-25 19:20:00,40
1991-08-25 19:40:00,40
1991-08-25 20:00:00,33
1991-08-25 20:20:00,43
1991-08-25 20:40:00,43
1991-08-25 21:00:00,43
1991-08-25 21:20:00,43
1991-08-25 21:40:00,32
1991-08-25 22:00:00,60
1991-08-25 22:20:00,37
1991-08-25 22:40:00,30
1991-08-25 23:00:00,30
1991-08-25 23:20:00,30
1991-08-25 23:40:00,30
1991-08-26 00:00:00,30
1991-08-26 00:20:00,30
1991-08-26 00:40:00,30
1991-08-26 01:00:00,30
1991-08-26 01:20:00,30
1991-08-26 01:40:00,30
1991-08-26 02:00:00,37
1991-08-26 02:20:00,37
1991-08-26 02:40:00,37
1991-08-26 03:00:00,37
1991-08-26 03:20:00,37
1991-08-26 03:40:00,37
1991-08-26 04:00:00,37
1991-08-26 04:20:00,37
1991-08-26 04:40:00,37
1991-08-26 05:00:00,62
1991-08-26 05:20:00,62
1991-08-26 05:40:00,67
1991-08-26 06:00:00,47
1991-08-26 06:20:00,50
1991-08-26 06:40:00,53
1991-08-26 07:00:00,45
1991-08-26 07:20:00,58
1991-08-26 07:40:00,53
1991-08-26 08:00:00,48
1991-08-26 08:20:00,78
1991-08-26 08:40:00,48
1991-08-26 09:00:00,67
1991-08-26 09:20:00,37
1991-08-26 09:40:00,60
1991-08-26 10:00:00,62
1991-08-26 10:20:00,53
1991-08-26 10:40:00,53
1991-08-26 11:00:00,48
1991-08-26 11:20:00,50
1991-08-26 11:40:00,57
1991-08-26 12:00:00,57
1991-08-26 12:20:00,35
1991-08-26 12:40:00,53
1991-08-26 13:00:00,70
1991-08-26 13:20:00,47
1991-08-26 13:40:00,57
1991-08-26 14:00:00,53
1991-08-26 14:20:00,60
1991-08-26 14:40:00,38
1991-08-26 15:00:00,50
1991-08-26 15:20:00,67
1991-08-26 15:40:00,67
1991-08-26 16:00:00,57
1991-08-26 16:20:00,67
1991-08-26 16:40:00,38
1991-08-26 17:00:00,57
1991-08-26 17:20:00,37
1991-08-26 17:40:00,40
1991-08-26 18:00:00,53
1991-08-26 18:20:00,53
1991-08-26 18:40:00,53
1991-08-26 19:00:00,40
1991-08-26 19:20:00,47
1991-08-26 19:40:00,65
1991-08-26 20:00:00,50
1991-08-26 20:20:00,73
1991-08-26 20:40:00,67
1991-08-26 21:00:00,53
1991-08-26 21:20:00,43
1991-08-26 21:40:00,45
1991-08-26 22:00:00,53
1991-08-26 22:20:00,37
1991-08-26 22:40:00,43
1991-08-26 23:00:00,43
1991-08-26 23:20:00,37
1991-08-26 23:40:00,37
1991-08-27 00:00:00,37
1991-08-27 00:20:00,37
1991-08-27 00:40:00,37
1991-08-27 01:00:00,37
1991-08-27 01:20:00,37
1991-08-27 01:40:00,37
1991-08-27 02:00:00,37
1991-08-27 02:20:00,60
1991-08-27 02:40:00,60
1991-08-27 03:00:00,60
1991-08-27 03:20:00,60
1991-08-27 03:40:00,60
1991-08-27 04:00:00,60
1991-08-27 04:20:00,60
1991-08-27 04:40:00,60
1991-08-27 05:00:00,45
1991-08-27 05:20:00,50
1991-08-27 05:40:00,37
1991-08-27 06:00:00,37
1991-08-27 06:20:00,50
1991-08-27 06:40:00,47
1991-08-27 07:00:00,33
1991-08-27 07:20:00,55
1991-08-27 07:40:00,57
1991-08-27 08:00:00,52
1991-08-27 08:20:00,48
1991-08-27 08:40:00,53
1991-08-27 09:00:00,50
1991-08-27 09:20:00,60
1991-08-27 09:40:00,63
1991-08-27 10:00:00,47
1991-08-27 10:20:00,50
1991-08-27 10:40:00,53
1991-08-27 11:00:00,47
1991-08-27 12:00:00,47
1991-08-27 12:20:00,43
1991-08-27 12:40:00,57
1991-08-27 13:00:00,67
1991-08-27 13:20:00,48
1991-08-27 13:40:00,33
1991-08-27 14:00:00,43
1991-08-27 14:20:00,57
1991-08-27 14:40:00,45
1991-08-27 15:00:00,43
1991-08-27 15:20:00,53
1991-08-27 15:40:00,97
1991-08-27 16:00:00,37
1991-08-27 16:20:00,62
1991-08-27 16:40:00,73
1991-08-27 17:00:00,73
1991-08-27 17:20:00,43
1991-08-27 17:40:00,50
1991-08-27 18:00:00,62
1991-08-27 18:20:00,50
1991-08-27 18:40:00,50
1991-08-27 19:00:00,50
1991-08-27 19:20:00,48
1991-08-27 19:40:00,48
1991-08-27 20:00:00,48
1991-08-27 20:20:00,37
1991-08-27 20:40:00,37
1991-08-27 21:00:00,43
1991-08-27 21:20:00,57
1991-08-27 21:40:00,27
1991-08-27 22:00:00,43
1991-08-27 22:20:00,47
1991-08-27 22:40:00,23
1991-08-27 23:00:00,23
1991-08-27 23:20:00,23
1991-08-27 23:40:00,23
1991-08-28 00:00:00,23
1991-08-28 00:20:00,23
1991-08-28 00:40:00,23
1991-08-28 01:00:00,23
1991-08-28 01:20:00,23
1991-08-28 01:40:00,67
1991-08-28 02:00:00,67
1991-08-28 02:20:00,67
1991-08-28 02:40:00,67
1991-08-28 03:00:00,67
1991-08-28 03:20:00,67
1991-08-28 03:40:00,67
1991-08-28 04:00:00,67
1991-08-28 04:20:00,67
1991-08-28 04:40:00,57
1991-08-28 05:00:00,43
1991-08-28 05:20:00,37
1991-08-28 05:40:00,52
1991-08-28 06:00:00,50
1991-08-28 06:20:00,57
1991-08-28 06:40:00,50
1991-08-28 07:00:00,63
1991-08-28 07:20:00,50
1991-08-28 07:40:00,43
1991-08-28 08:00:00,43
1991-08-28 08:20:00,50
1991-08-28 08:40:00,57
1991-08-28 09:00:00,33
1991-08-28 09:20:00,65
1991-08-28 09:40:00,35
1991-08-28 10:00:00,55
1991-08-28 10:20:00,57
1991-08-28 10:40:00,53
1991-08-28 11:00:00,50
1991-08-28 11:20:00,38
1991-08-28 11:40:00,70
1991-08-28 12:00:00,43
1991-08-28 12:20:00,60
1991-08-28 12:40:00,37
1991-08-28 13:00:00,63
1991-08-28 13:20:00,37
1991-08-28 13:40:00,27
1991-08-28 14:00:00,48
1991-08-28 14:20:00,50
1991-08-28 14:40:00,53
1991-08-28 15:00:00,38
1991-08-28 15:20:00,50
1991-08-28 15:40:00,52
1991-08-28 16:00:00,55
1991-08-28 16:20:00,52
1991-08-28 16:40:00,43
1991-08-28 17:00:00,43
1991-08-28 17:20:00,33
1991-08-28 17:40:00,40
1991-08-28 18:00:00,47
1991-08-28 18:20:00,67
1991-08-28 18:40:00,45
1991-08-28 19:00:00,37
1991-08-28 19:20:00,62
1991-08-28 19:40:00,50
1991-08-28 20:00:00,37
1991-08-28 20:20:00,60
1991-08-28 20:40:00,53
1991-08-28 21:00:00,57
1991-08-28 21:20:00,50
1991-08-28 21:40:00,52
1991-08-28 22:00:00,37
1991-08-28 22:20:00,30
1991-08-28 22:40:00,30
1991-08-28 23:00:00,43
1991-08-28 23:20:00,43
1991-08-28 23:40:00,43
1991-08-29 00:00:00,43
1991-08-29 00:20:00,43
1991-08-29 00:40:00,43
1991-08-29 01:00:00,43
1991-08-29 01:20:00,43
1991-08-29 01:40:00,43
1991-08-29 02:00:00,37
1991-08-29 02:20:00,37
1991-08-29 02:40:00,37
1991-08-29 03:40:00,37
1991-08-29 04:00:00,37
1991-08-29 04:20:00,37
1991-08-29 04:40:00,23
1991-08-29 05:00:00,43
1991-08-29 05:20:00,40
1991-08-29 05:40:00,67
1991-08-29 06:00:00,47
1991-08-29 06:20:00,47
1991-08-29 06:40:00,33
1991-08-29 09:20:00,33
1991-08-29 09:40:00,33
1991-08-29 10:00:00,50
1991-08-29 10:20:00,50
1991-08-29 10:40:00,67
1991-08-29 11:00:00,50
1991-08-29 11:20:00,43
1991-08-29 11:40:00,50
1991-08-29 12:00:00,62
1991-08-29 12:20:00,53
1991-08-29 12:40:00,47
1991-08-29 13:00:00,50
1991-08-29 13:20:00,53
1991-08-29 13:40:00,50
1991-08-29 14:00:00,73
1991-08-29 14:20:00,73
1991-08-29 14:40:00,50
1991-08-29 15:00:00,63
1991-08-29 15:20:00,50
1991-08-29 15:40:00,45
1991-08-29 16:00:00,37
1991-08-29 16:20:00,47
1991-08-29 16:40:00,73
1991-08-29 17:00:00,57
1991-08-29 17:20:00,27
1991-08-29 17:40:00,53
1991-08-29 18:00:00,45
1991-08-29 18:20:00,42
1991-08-29 18:40:00,50
1991-08-29 19:00:00,43
1991-08-29 19:20:00,43
1991-08-29 19:40:00,50
1991-08-29 20:00:00,63
1991-08-29 20:20:00,37
1991-08-29 20:40:00,50
1991-08-29 21:00:00,43
1991-08-29 21:20:00,60
1991-08-29 21:40:00,23
1991-08-29 22:00:00,43
1991-08-29 22:20:00,43
1991-08-29 22:40:00,37
1991-08-29 23:00:00,37
1991-08-29 23:20:00,37
1991-08-29 23:40:00,37
1991-08-30 00:00:00,37
1991-08-30 00:20:00,37
1991-08-30 00:40:00,37
1991-08-30 01:00:00,37
1991-08-30 01:20:00,37
1991-08-30 01:40:00,43
1991-08-30 02:00:00,43
1991-08-30 02:20:00,43
1991-08-30 02:40:00,43
1991-08-30 03:00:00,43
1991-08-30 03:20:00,43
1991-08-30 03:40:00,43
1991-08-30 04:00:00,43
1991-08-30 04:20:00,43
1991-08-30 04:40:00,30
1991-08-30 05:00:00,50
1991-08-30 05:20:00,43
1991-08-30 05:40:00,43
1991-08-30 06:00:00,53
1991-08-30 06:20:00,47
1991-08-30 06:40:00,45
1991-08-30 07:00:00,47
1991-08-30 07:20:00,70
1991-08-30 07:40:00,33
1991-08-30 08:00:00,43
1991-08-30 08:20:00,73
1991-08-30 08:40:00,50
1991-08-30 09:00:00,47
1991-08-30 09:20:00,67
1991-08-30 09:40:00,57
1991-08-30 10:00:00,57
1991-08-30 10:20:00,47
1991-08-30 10:40:00,57
1991-08-30 11:00:00,52
1991-08-30 11:20:00,53
1991-08-30 11:40:00,43
1991-08-30 12:00:00,67
1991-08-30 12:20:00,57
1991-08-30 12:40:00,50
1991-08-30 13:00:00,60
1991-08-30 13:20:00,53
1991-08-30 13:40:00,93
1991-08-30 14:20:00,40
1991-08-30 14:40:00,40
1991-08-30 15:00:00,57
1991-08-30 15:20:00,70
1991-08-30 15:40:00,57
1991-08-30 16:00:00,58
1991-08-30 16:20:00,42
1991-08-30 16:40:00,60
1991-08-30 17:00:00,58
1991-08-30 17:20:00,43
1991-08-30 17:40:00,53
1991-08-30 18:00:00,77
1991-08-30 18:20:00,57
1991-08-30 18:40:00,65
1991-08-30 19:00:00,42
1991-08-30 19:20:00,62
1991-08-30 19:40:00,43
1991-08-30 20:00:00,43
1991-08-30 20:20:00,60
1991-08-30 20:40:00,57
1991-08-30 21:00:00,50
1991-08-30 21:20:00,47
1991-08-30 21:40:00,27
1991-08-30 22:00:00,43
1991-08-30 22:20:00,35
1991-08-30 22:40:00,50
1991-08-30 23:00:00,50
1991-08-30 23:20:00,50
1991-08-30 23:40:00,50
1991-08-31 00:00:00,50
1991-08-31 00:20:00,50
1991-08-31 00:40:00,50
1991-08-31 01:00:00,50
1991-08-31 01:20:00,50
1991-08-31 01:40:00,50
1991-08-31 02:00:00,50
1991-08-31 02:20:00,57
1991-08-31 02:40:00,57
1991-08-31 03:00:00,57
1991-08-31 03:20:00,57
1991-08-31 03:40:00,57
1991-08-31 04:00:00,57
1991-08-31 04:20:00,57
1991-08-31 04:40:00,57
1991-08-31 05:00:00,57
1991-08-31 05:20:00,57
1991-08-31 05:40:00,43
1991-08-31 06:00:00,43
1991-08-31 06:20:00,40
1991-08-31 06:40:00,67
1991-08-31 07:00:00,67
1991-08-31 07:20:00,48
1991-08-31 07:40:00,57
1991-08-31 08:00:00,57
1991-08-31 08:20:00,80
1991-08-31 08:40:00,63
1991-08-31 09:00:00,60
1991-08-31 09:20:00,47
1991-08-31 09:40:00,47
1991-08-31 10:00:00,37
1991-08-31 11:00:00,48
1991-08-31 11:20:00,48
1991-08-31 11:40:00,33
1991-08-31 12:00:00,37
1991-08-31 12:20:00,50
1991-08-31 12:40:00,40
1991-08-31 13:00:00,47
1991-08-31 13:20:00,38
1991-08-31 13:40:00,57
1991-08-31 14:00:00,63
1991-08-31 14:20:00,23
1991-08-31 14:40:00,48
1991-08-31 15:00:00,50
1991-08-31 15:20:00,50
1991-08-31 15:40:00,73
1991-08-31 16:00:00,70
1991-08-31 16:20:00,60
1991-08-31 16:40:00,38
1991-08-31 17:00:00,60
1991-08-31 17:20:00,53
1991-08-31 17:40:00,60
1991-08-31 18:00:00,43
1991-08-31 18:20:00,60
1991-08-31 18:40:00,57
1991-08-31 19:00:00,30
1991-08-31 19:20:00,42
1991-08-31 19:40:00,48
1991-08-31 20:00:00,57
1991-08-31 20:20:00,23
1991-08-31 20:40:00,38
1991-08-31 21:00:00,38
1991-08-31 21:20:00,43
1991-08-31 21:40:00,40
1991-08-31 22:00:00,40
1991-08-31 22:20:00,47
1991-08-31 22:40:00,40
1991-08-31 23:00:00,43
1991-08-31 23:20:00,47
1991-08-31 23:40:00,43
1991-09-01 00:00:00,43
1991-09-01 00:20:00,43
1991-09-01 00:40:00,43
1991-09-01 01:00:00,43
1991-09-01 01:20:00,43
1991-09-01 01:40:00,43
1991-09-01 02:00:00,43
1991-09-01 02:20:00,43
1991-09-01 02:40:00,57
1991-09-01 03:00:00,57
1991-09-01 03:20:00,57
1991-09-01 03:40:00,57
1991-09-01 04:00:00,57
1991-09-01 04:20:00,57
1991-09-01 04:40:00,57
1991-09-01 05:00:00,57
1991-09-01 05:20:00,57
1991-09-01 05:40:00,57
1991-09-01 06:00:00,50
1991-09-01 06:20:00,50
1991-09-01 06:40:00,50
1991-09-01 07:00:00,43
1991-09-01 07:20:00,43
1991-09-01 07:40:00,50
1991-09-01 08:00:00,50
1991-09-01 08:20:00,37
1991-09-01 08:40:00,43
1991-09-01 09:00:00,43
1991-09-01 09:20:00,37
1991-09-01 09:40:00,47
1991-09-01 10:00:00,47
1991-09-01 10:20:00,43
1991-09-01 10:40:00,47
1991-09-01 11:00:00,33
1991-09-01 11:20:00,33
1991-09-01 11:40:00,43
1991-09-01 12:00:00,43
1991-09-01 12:20:00,63
1991-09-01 12:40:00,30
1991-09-01 13:00:00,30
1991-09-01 13:20:00,37
1991-09-01 13:40:00,32
1991-09-01 14:00:00,33
1991-09-01 14:20:00,32
1991-09-01 14:40:00,43
1991-09-01 15:00:00,43
1991-09-01 15:20:00,33
1991-09-01 15:40:00,33
1991-09-01 16:00:00,67
1991-09-01 16:20:00,50
1991-09-01 16:40:00,37
1991-09-01 17:00:00,50
1991-09-01 17:20:00,43
1991-09-01 17:40:00,43
1991-09-01 18:00:00,43
1991-09-01 18:20:00,45
1991-09-01 18:40:00,42
1991-09-01 19:00:00,33
1991-09-01 19:20:00,43
1991-09-01 19:40:00,37
1991-09-01 20:00:00,33
1991-09-01 20:20:00,50
1991-09-01 20:40:00,33
1991-09-01 21:00:00,33
1991-09-01 21:20:00,43
1991-09-01 21:40:00,33
1991-09-01 22:00:00,78
1991-09-01 22:20:00,57
1991-09-01 22:40:00,35
1991-09-01 23:00:00,35
1991-09-01 23:20:00,35
1991-09-01 23:40:00,35
1991-09-02 00:00:00,35
1991-09-02 00:20:00,35
1991-09-02 00:40:00,35
1991-09-02 01:00:00,35
1991-09-02 01:20:00,35
1991-09-02 01:40:00,35
1991-09-02 02:00:00,57
1991-09-02 02:20:00,57
1991-09-02 02:40:00,57
1991-09-02 03:00:00,57
1991-09-02 03:20:00,57
1991-09-02 03:40:00,57
1991-09-02 04:00:00,57
1991-09-02 04:20:00,57
1991-09-02 04:40:00,57
1991-09-02 05:00:00,57
1991-09-02 05:20:00,53
1991-09-02 05:40:00,47
1991-09-02 06:00:00,57
1991-09-02 06:20:00,37
1991-09-02 06:40:00,30
1991-09-02 07:00:00,53
1991-09-02 07:20:00,37
1991-09-02 07:40:00,43
1991-09-02 08:00:00,37
1991-09-02 08:20:00,33
1991-09-02 08:40:00,53
1991-09-02 09:00:00,57
1991-09-02 09:20:00,67
1991-09-02 09:40:00,50
1991-09-02 10:00:00,50
1991-09-02 10:20:00,30
1991-09-02 10:40:00,52
1991-09-02 11:00:00,52
1991-09-02 11:20:00,43
1991-09-02 11:40:00,38
1991-09-02 12:00:00,38
1991-09-02 12:20:00,35
1991-09-02 12:40:00,37
1991-09-02 13:00:00,37
1991-09-02 13:20:00,33
1991-09-02 13:40:00,37
1991-09-02 14:00:00,37
1991-09-02 14:20:00,37
1991-09-02 14:40:00,43
1991-09-02 15:00:00,33
1991-09-02 15:20:00,30
1991-09-02 15:40:00,40
1991-09-02 16:00:00,57
1991-09-02 16:20:00,35
1991-09-02 16:40:00,68
1991-09-02 17:00:00,68
1991-09-02 17:20:00,43
1991-09-02 17:40:00,40
1991-09-02 18:00:00,33
1991-09-02 18:20:00,43
1991-09-02 18:40:00,23
1991-09-02 19:00:00,33
1991-09-02 19:20:00,45
1991-09-02 19:40:00,30
1991-09-02 20:00:00,33
1991-09-02 20:20:00,38
1991-09-02 20:40:00,27
1991-09-02 21:00:00,27
1991-09-02 21:20:00,40
1991-09-02 21:40:00,30
1991-09-02 22:00:00,50
1991-09-02 22:20:00,53
1991-09-02 22:40:00,30
1991-09-02 23:00:00,30
1991-09-02 23:20:00,30
1991-09-02 23:40:00,30
1991-09-03 00:00:00,30
1991-09-03 00:20:00,30
1991-09-03 00:40:00,30
1991-09-03 01:00:00,30
1991-09-03 01:20:00,30
1991-09-03 01:40:00,73
1991-09-03 02:00:00,73
1991-09-03 02:20:00,73
1991-09-03 02:40:00,73
1991-09-03 03:00:00,73
1991-09-03 03:20:00,73
1991-09-03 03:40:00,73
1991-09-03 04:00:00,73
1991-09-03 04:20:00,73
1991-09-03 04:40:00,37
1991-09-03 05:00:00,57
1991-09-03 05:20:00,47
1991-09-03 05:40:00,42
1991-09-03 06:00:00,60
1991-09-03 06:20:00,42
1991-09-03 06:40:00,35
1991-09-03 07:00:00,33
1991-09-03 07:20:00,47
1991-09-03 07:40:00,40
1991-09-03 08:00:00,40
1991-09-03 08:20:00,53
1991-09-03 08:40:00,53
1991-09-03 09:00:00,53
1991-09-03 09:20:00,45
1991-09-03 09:40:00,60
1991-09-03 10:00:00,47
1991-09-03 10:20:00,50
1991-09-03 10:40:00,60
1991-09-03 11:00:00,58
1991-09-03 11:20:00,58
1991-09-03 11:40:00,48
1991-09-03 12:00:00,47
1991-09-03 12:20:00,32
1991-09-03 12:40:00,47
1991-09-03 13:00:00,52
1991-09-03 13:20:00,50
1991-09-03 13:40:00,60
1991-09-03 14:00:00,23
1991-09-03 14:20:00,57
1991-09-03 14:40:00,45
1991-09-03 15:00:00,67
1991-09-03 15:20:00,57
1991-09-03 15:40:00,58
1991-09-03 16:00:00,57
1991-09-03 16:20:00,53
1991-09-03 16:40:00,30
1991-09-03 17:00:00,62
1991-09-03 17:20:00,43
1991-09-03 17:40:00,43
1991-09-03 18:00:00,67
1991-09-03 18:20:00,50
1991-09-03 18:40:00,27
1991-09-03 19:00:00,55
1991-09-03 19:20:00,52
1991-09-03 19:40:00,40
1991-09-03 20:00:00,50
1991-09-03 20:20:00,47
1991-09-03 20:40:00,37
1991-09-03 21:00:00,57
1991-09-03 21:20:00,43
1991-09-03 21:40:00,37
1991-09-03 22:00:00,47
1991-09-03 22:20:00,43
1991-09-03 22:40:00,50
1991-09-03 23:00:00,50
1991-09-03 23:20:00,50
1991-09-03 23:40:00,50
1991-09-04 00:00:00,50
1991-09-04 00:20:00,50
1991-09-04 00:40:00,50
1991-09-04 01:00:00,50
1991-09-04 01:20:00,50
1991-09-04 01:40:00,67
1991-09-04 02:00:00,67
1991-09-04 02:20:00,67
1991-09-04 02:40:00,67
1991-09-04 03:00:00,67
1991-09-04 03:20:00,67
1991-09-04 03:40:00,67
1991-09-04 04:00:00,67
1991-09-04 04:20:00,67
1991-09-04 04:40:00,58
1991-09-04 05:00:00,47
1991-09-04 05:20:00,47
1991-09-04 05:40:00,43
1991-09-04 06:00:00,70
1991-09-04 06:20:00,65
1991-09-04 06:40:00,62
1991-09-04 07:00:00,42
1991-09-04 07:20:00,57
1991-09-04 07:40:00,55
1991-09-04 08:00:00,58
1991-09-04 08:20:00,80
1991-09-04 08:40:00,43
1991-09-04 09:00:00,57
1991-09-04 09:20:00,30
1991-09-04 09:40:00,33
1991-09-04 10:00:00,43
1991-09-04 10:20:00,53
1991-09-04 10:40:00,67
1991-09-04 11:00:00,48
1991-09-04 11:20:00,40
1991-09-04 11:40:00,67
1991-09-04 12:00:00,62
1991-09-04 12:20:00,57
1991-09-04 12:40:00,47
1991-09-04 13:00:00,53
1991-09-04 13:20:00,47
1991-09-04 13:40:00,63
1991-09-04 14:00:00,60
1991-09-04 14:20:00,57
1991-09-04 14:40:00,47
1991-09-04 15:00:00,37
1991-09-04 15:20:00,38
1991-09-04 15:40:00,72
1991-09-04 16:00:00,68
1991-09-04 16:20:00,47
1991-09-04 16:40:00,53
1991-09-04 17:00:00,62
1991-09-04 17:20:00,40
1991-09-04 17:40:00,42
1991-09-04 18:00:00,40
1991-09-04 18:20:00,40
1991-09-04 18:40:00,50
1991-09-04 19:00:00,60
1991-09-04 19:20:00,70
1991-09-04 19:40:00,62
1991-09-04 20:00:00,37
1991-09-04 20:20:00,37
1991-09-04 20:40:00,23
1991-09-04 21:00:00,23
1991-09-04 21:20:00,43
1991-09-04 21:40:00,43
1991-09-04 22:00:00,40
1991-09-04 22:20:00,43
1991-09-04 22:40:00,90
1991-09-04 23:00:00,90
1991-09-04 23:20:00,90
1991-09-04 23:40:00,90
1991-09-05 00:00:00,90
1991-09-05 00:20:00,90
1991-09-05 00:40:00,90
1991-09-05 01:00:00,90
1991-09-05 01:20:00,90
1991-09-05 01:40:00,67
1991-09-05 02:00:00,67
1991-09-05 02:20:00,67
1991-09-05 02:40:00,67
1991-09-05 03:00:00,67
1991-09-05 03:20:00,67
1991-09-05 03:40:00,67
1991-09-05 04:00:00,67
1991-09-05 04:20:00,67
1991-09-05 04:40:00,27
1991-09-05 05:00:00,57
1991-09-05 05:20:00,37
1991-09-05 05:40:00,40
1991-09-05 06:00:00,53
1991-09-05 06:20:00,30
1991-09-05 06:40:00,48
1991-09-05 07:00:00,90
1991-09-05 07:20:00,50
1991-09-05 07:40:00,43
1991-09-05 08:00:00,53
1991-09-05 08:20:00,43
1991-09-05 08:40:00,27
1991-09-05 09:00:00,63
1991-09-05 09:20:00,57
1991-09-05 09:40:00,73
1991-09-05 10:00:00,53
1991-09-05 10:20:00,50
1991-09-05 10:40:00,43
1991-09-05 11:00:00,53
1991-09-05 11:20:00,57
1991-09-05 11:40:00,40
1991-09-05 12:00:00,53
1991-09-05 12:20:00,37
1991-09-05 12:40:00,43
1991-09-05 13:00:00,57
1991-09-05 13:20:00,30
1991-09-05 13:40:00,67
1991-09-05 14:00:00,43
1991-09-05 14:20:00,57
1991-09-05 14:40:00,43
1991-09-05 15:00:00,33
1991-09-05 15:20:00,60
1991-09-05 15:40:00,42
1991-09-05 16:00:00,50
1991-09-05 16:20:00,57
1991-09-05 16:40:00,60
1991-09-05 17:00:00,35
1991-09-05 17:20:00,43
1991-09-05 17:40:00,73
1991-09-05 18:00:00,62
1991-09-05 18:20:00,57
1991-09-05 18:40:00,43
1991-09-05 19:00:00,50
1991-09-05 19:20:00,60
1991-09-05 19:40:00,43
1991-09-05 20:00:00,67
1991-09-05 20:20:00,52
1991-09-05 20:40:00,57
1991-09-05 21:00:00,50
1991-09-05 21:20:00,55
1991-09-05 21:40:00,68
1991-09-05 22:00:00,33
1991-09-05 22:20:00,37
1991-09-05 22:40:00,57
1991-09-05 23:00:00,43
1991-09-05 23:20:00,43
1991-09-05 23:40:00,43
1991-09-06 00:00:00,43
1991-09-06 00:20:00,43
1991-09-06 00:40:00,43
1991-09-06 01:00:00,43
1991-09-06 01:20:00,43
1991-09-06 01:40:00,43
1991-09-06 02:00:00,83
1991-09-06 02:20:00,83
1991-09-06 02:40:00,83
1991-09-06 03:00:00,83
1991-09-06 03:20:00,83
1991-09-06 03:40:00,83
1991-09-06 04:00:00,83
1991-09-06 04:20:00,83
1991-09-06 04:40:00,43
1991-09-06 05:00:00,43
1991-09-06 05:20:00,40
1991-09-06 05:40:00,47
1991-09-06 06:00:00,40
1991-09-06 06:20:00,57
1991-09-06 06:40:00,45
1991-09-06 07:00:00,42
1991-09-06 07:20:00,33
1991-09-06 07:40:00,43
1991-09-06 08:00:00,52
1991-09-06 08:20:00,37
1991-09-06 08:40:00,37
1991-09-06 09:00:00,65
1991-09-06 09:20:00,35
1991-09-06 09:40:00,48
1991-09-06 10:00:00,58
1991-09-06 10:20:00,33
1991-09-06 10:40:00,40
1991-09-06 11:00:00,43
1991-09-06 11:20:00,43
1991-09-06 11:40:00,63
1991-09-06 12:00:00,35
1991-09-06 12:20:00,53
1991-09-06 12:40:00,47
1991-09-06 13:00:00,60
1991-09-06 13:20:00,47
1991-09-06 13:40:00,50
1991-09-06 14:00:00,27
1991-09-06 14:20:00,72
1991-09-06 14:40:00,47
1991-09-06 15:00:00,83
1991-09-06 15:20:00,50
1991-09-06 15:40:00,47
1991-09-06 16:00:00,43
1991-09-06 16:20:00,53
1991-09-06 16:40:00,43
1991-09-06 17:00:00,48
1991-09-06 17:20:00,37
1991-09-06 17:40:00,32
1991-09-06 18:00:00,43
1991-09-06 18:20:00,50
1991-09-06 18:40:00,40
1991-09-06 19:00:00,62
1991-09-06 19:20:00,53
1991-09-06 19:40:00,60
1991-09-06 20:00:00,60
1991-09-06 20:20:00,50
1991-09-06 20:40:00,57
1991-09-06 21:00:00,53
1991-09-06 21:20:00,57
1991-09-06 21:40:00,32
1991-09-06 22:00:00,50
1991-09-06 22:20:00,50
1991-09-06 22:40:00,47
1991-09-06 23:00:00,47
1991-09-06 23:20:00,47
1991-09-06 23:40:00,47
1991-09-07 00:00:00,47
1991-09-07 00:20:00,47
1991-09-07 00:40:00,47
1991-09-07 01:00:00,47
1991-09-07 01:20:00,47
1991-09-07 01:40:00,47
1991-09-07 02:00:00,47
1991-09-07 02:20:00,53
1991-09-07 02:40:00,53
1991-09-07 03:00:00,53
1991-09-07 03:20:00,53
